85004025334,508.474600,504.824600,451.803900,9.068624,9.956258,8.187884,6.346640,7.010228,5.695909,0.188159,0.138394,84,71,98
85004025335,542.551400,505.526900,454.859100,8.968938,9.843216,8.112869,6.328465,7.044093,5.610590,0.183307,0.137089,79,64,98
85004025336,546.766900,513.932700,457.963400,14.480707,15.817753,13.116024,8.983420,9.809034,8.137733,0.193176,0.156570,90,82,98
85004025337,540.193800,537.229600,458.390300,12.134738,13.427709,10.853489,8.032367,8.935542,7.140233,0.181941,0.135737,77,70,98
85004025338,511.643200,512.937300,469.447100,6.153999,6.675301,5.629002,4.119519,4.720530,3.522783,0.191851,0.146458,92,83,98
85004025339,548.138200,510.419300,479.478500,4.751384,5.319199,4.188913,3.528273,4.152851,2.901934,0.184517,0.123434,79,53,98
85004025343,530.625700,523.971700,496.806700,4.153677,4.685416,3.616953,3.060933,3.682138,2.454348,0.202012,0.140410,90,74,98
85004025349,504.549100,495.917200,484.608000,9.225044,10.145591,8.327292,7.009198,7.787248,6.243573,0.194784,0.143758,91,78,98
85004025350,505.399200,506.878400,481.668400,3.186627,3.788759,2.584254,2.216751,2.998499,1.419000,0.190866,0.135820,85,65,98
85004028689,520.986900,468.680000,454.724900,4.257063,4.801087,3.698622,2.418406,3.012814,1.816016,0.196409,0.149844,94,82,98
85004028690,532.038000,463.117300,467.360600,3.621294,4.194466,3.036277,2.623699,3.242835,2.016511,0.190522,0.148487,93,81,98
85004028693,510.842700,461.747500,477.353900,6.256404,6.837965,5.683543,4.122161,4.669831,3.579101,0.196218,0.142111,93,80,98
85004028698,543.466300,464.864500,488.194200,4.162235,4.688330,3.641392,2.622305,3.265332,1.987531,0.189737,0.149526,95,89,98
85004028722,536.425200,482.557300,470.662400,13.337703,14.575634,12.087782,10.604511,11.802653,9.391900,0.191903,0.148450,88,79,98
85004028815,451.942100,493.604900,513.517600,3.735689,4.298625,3.178621,3.398034,4.061691,2.719464,0.192157,0.144200,90,78,98
85004028825,458.339100,487.563700,451.293600,5.413547,6.061479,4.754639,3.334224,3.952889,2.697716,0.189346,0.144538,85,70,98
85004028829,456.467000,453.314900,477.169900,6.118916,6.747702,5.506755,4.302825,4.897788,3.690785,0.186400,0.140315,80,70,98
85004028839,454.980500,474.405400,515.371700,11.619971,12.771621,10.476722,13.193601,14.767868,11.602504,0.198633,0.132503,86,61,98
85004028841,474.513400,454.590200,525.594200,5.073826,5.639449,4.520616,4.354544,4.958027,3.750264,0.184848,0.131379,84,59,98
85004028844,468.649700,482.823200,512.181700,6.829185,7.472254,6.191239,4.354586,4.891556,3.809336,0.188086,0.142079,86,74,98
85004028846,453.631400,491.350800,512.229600,4.341864,4.852241,3.819652,2.223348,2.837233,1.616511,0.200388,0.138401,86,66,98
85004028847,452.974200,494.149900,521.579500,4.280900,4.891715,3.682059,3.583701,4.325907,2.841289,0.182329,0.128576,78,56,98
85004030126,533.281400,539.714800,513.211400,4.833330,5.392764,4.262151,4.609591,5.198441,4.028886,0.181012,0.123189,80,51,98
85004030127,548.609800,506.460800,524.170200,2.653752,3.260816,2.054847,1.482476,2.098027,1.000031,0.194358,0.141059,94,73,98
85004030128,547.934600,540.583200,523.979800,11.939285,13.034128,10.841019,9.563472,11.044361,8.109457,0.183649,0.136886,83,68,98
85004030144,505.529300,537.208500,512.777800,7.475288,8.272330,6.676381,4.896211,5.590760,4.206844,0.189783,0.141139,90,77,98
85004030145,505.407500,519.073100,507.920600,4.001026,4.549623,3.459989,2.740435,3.362957,2.118566,0.191394,0.135733,89,67,98
85004030146,527.458600,538.257700,504.403500,9.818862,10.739091,8.898367,6.454878,7.126578,5.798147,0.189460,0.144181,84,74,98
85004033407,451.350400,536.326300,545.092700,7.696000,8.308303,7.084638,5.090523,5.628839,4.564543,0.186773,0.146729,89,82,98
85004062894,452.707200,544.860200,484.187000,8.309559,9.058468,7.571217,6.476022,7.119301,5.822203,0.191392,0.143777,85,80,97
85004062895,460.771800,536.017600,481.875200,7.138232,7.868888,6.391771,5.954032,6.652511,5.255765,0.177469,0.143472,71,65,97
85004062898,456.883600,522.052200,491.646400,4.752810,5.270695,4.227678,3.076400,3.679312,2.478734,0.183283,0.132167,76,61,97
85004062909,484.803200,506.046200,500.530300,5.015240,5.708981,4.328373,3.623723,4.254023,2.990616,0.174752,0.120543,70,53,97
85004062910,464.105200,546.096000,507.675200,7.485593,8.225656,6.730861,4.561320,5.072987,4.042104,0.193915,0.148561,91,79,97
85004062911,456.929500,501.862900,519.647000,4.722289,5.215343,4.229414,2.556460,3.148186,1.950439,0.185530,0.146081,86,77,97
85004062913,455.423300,499.569800,524.161600,3.473907,4.048246,2.891901,2.418003,3.098981,1.738451,0.184883,0.132746,81,62,97
85004062914,478.559200,528.241200,517.107900,4.960398,5.570476,4.344517,3.674729,4.426626,2.923465,0.167148,0.116872,60,43,97
85004062915,466.542500,506.362200,496.993400,3.332763,3.925172,2.752295,2.210313,2.879086,1.525098,0.188335,0.139696,87,68,97
85004062916,498.730700,539.078600,513.613600,4.292852,4.823502,3.772750,2.748960,3.344878,2.142718,0.188717,0.144560,91,79,97
85004062925,456.555400,463.468700,526.086300,3.573519,4.184656,2.967366,2.212408,2.825635,1.599583,0.185508,0.129960,81,61,97
85004062955,457.863300,487.361700,537.358200,9.870654,10.733678,8.987935,7.491289,8.276763,6.694321,0.188804,0.140459,89,73,97
85004062962,484.339900,469.919200,529.015200,3.633540,4.250288,3.024737,3.140275,3.739745,2.547899,0.188875,0.130683,89,58,97
85004062999,514.347000,450.954600,509.408800,7.240299,7.943803,6.547662,5.810659,6.496800,5.116333,0.181450,0.123014,78,53,97
85004063256,459.960700,521.436200,473.117600,7.625526,8.440902,6.786699,5.483073,6.118108,4.864032,0.187631,0.141719,84,75,97
85004063257,477.704900,494.079200,452.667900,20.727237,24.650181,16.835783,16.510349,20.245971,12.858374,0.149445,0.098626,41,29,97
85004063258,501.693900,490.542500,466.081300,13.569686,14.932695,12.237277,9.468191,10.346247,8.579022,0.188751,0.142904,86,76,97
85004063579,468.648000,498.024000,450.289700,3.558528,4.121456,3.011064,1.937427,2.595397,1.289154,0.193915,0.146555,91,76,97
85004063580,478.411400,527.429100,463.260700,8.426276,9.179549,7.668463,5.503555,6.047870,4.970950,0.194920,0.147083,89,83,97
85004063582,483.502200,513.503800,457.355000,4.087465,4.730940,3.460033,2.494952,3.166144,1.832015,0.186534,0.141420,82,63,97
85004063583,492.122200,531.760100,471.279100,5.248642,5.818241,4.685248,3.300139,3.872479,2.721452,0.189157,0.142768,92,78,97
85004063685,522.547700,520.660000,456.337500,9.453052,10.303956,8.608508,7.286096,8.019061,6.549318,0.189364,0.138348,90,72,97
85004063686,519.272200,504.888400,455.864600,7.357493,8.204093,6.532828,5.674112,6.263632,5.081008,0.190169,0.133706,85,63,97
85004063687,509.107100,512.606600,457.680400,4.930557,5.483935,4.368210,2.952977,3.533415,2.355392,0.185381,0.142134,87,75,97
85004063688,528.951500,537.531200,474.991500,3.074504,3.672243,2.474551,1.948560,2.567583,1.328498,0.192366,0.140337,93,72,97
85004063698,505.268700,503.876700,450.416500,4.821774,5.313522,4.338964,2.753018,3.380534,2.117573,0.193237,0.144912,94,84,97
85004067034,519.866300,470.104200,460.362800,3.288844,3.995690,2.595369,2.486560,3.113277,1.863820,0.190508,0.144838,89,80,97
85004067036,527.614300,457.847100,468.934200,3.498481,4.075807,2.931361,2.645818,3.262782,2.021817,0.187442,0.139495,85,70,97
85004067043,509.121900,465.741000,489.620000,7.834766,8.553204,7.135248,4.960762,5.501373,4.415196,0.193069,0.150943,95,89,97
85004067046,525.476600,463.234300,504.102600,6.673290,7.239202,6.110373,4.865069,5.401773,4.332326,0.202220,0.143783,95,80,97
85004067162,485.286100,463.321100,452.281300,6.610861,7.241961,5.983638,4.408450,5.080987,3.715970,0.194645,0.141712,90,74,97
85004067163,475.875600,479.969100,456.164100,2.450426,3.051492,1.843056,1.214805,2.038789,1.000085,0.187625,0.137999,86,65,97
85004067166,470.130200,488.185500,453.789300,12.741927,13.853764,11.662156,9.165891,10.053214,8.259801,0.192080,0.146309,92,81,97
85004067172,466.914400,458.201600,467.974100,2.822314,3.407962,2.231431,1.445891,2.062020,1.000023,0.184564,0.131870,82,62,97
85004067175,459.674400,461.223200,470.859800,2.659020,3.314343,1.988429,1.797398,2.478266,1.119949,0.187105,0.131263,83,60,97
85004067178,484.958600,475.627100,482.281800,6.225762,6.816957,5.632133,4.707579,5.372621,4.026727,0.181153,0.141061,85,73,97
85004067185,495.284800,472.770700,466.897300,7.008680,7.641886,6.360087,4.091209,4.652423,3.541176,0.197166,0.149518,95,86,97
85004101506,491.605600,503.744500,493.214000,17.574982,20.564219,14.549167,12.346475,13.972779,10.700083,0.163240,0.124549,55,46,96
85004101511,450.816500,518.390700,484.795600,3.090756,3.665143,2.516422,2.319448,2.927129,1.703324,0.182407,0.124961,77,51,96
85004101513,488.752000,517.329600,483.995800,4.463324,5.040620,3.900193,2.675578,3.367392,1.994961,0.174277,0.131290,69,60,96
85004101514,491.556200,497.320400,482.563100,4.044457,4.604649,3.481158,3.241267,4.029687,2.465545,0.183371,0.129788,81,58,96
85004101515,491.012100,498.344400,482.801800,4.487998,5.045355,3.937408,2.962886,3.591088,2.319131,0.185627,0.133732,80,63,96
85004101516,496.629700,507.816900,477.598800,4.872441,5.409045,4.327155,3.275754,3.883041,2.661002,0.186799,0.139328,84,72,96
85004101521,461.085400,518.503800,494.298500,10.383893,11.249747,9.510233,7.156709,7.934943,6.394086,0.183229,0.137590,77,68,96
85004101528,450.962100,503.858300,501.598700,3.091198,3.710348,2.463098,2.626997,3.297253,1.973808,0.183514,0.126649,78,53,96
85004101529,458.421800,516.997500,499.856400,4.167720,4.793894,3.541250,2.885524,3.614569,2.176944,0.181528,0.131835,77,61,96
85004101532,468.932200,541.601900,498.685500,3.373968,3.971881,2.787340,2.154663,2.753318,1.539588,0.192106,0.140195,94,74,96
85004101533,491.455000,522.730800,520.017600,4.439863,5.013729,3.877650,2.808105,3.426722,2.197049,0.192693,0.136154,91,71,96
85004101535,494.672300,527.708100,510.110300,1.000047,442.169374,1.000047,3.381508,11459.936418,3.381508,0.061832,0.061832,2,2,96
85004101537,498.976100,507.528800,502.542300,4.410497,4.936881,3.880770,4.096201,4.695651,3.489770,0.183969,0.136778,81,58,96
85004101538,498.505000,518.441200,500.284400,13.060345,14.157275,11.964504,10.464438,11.418134,9.514083,0.196209,0.149695,91,84,96
85004101581,483.451800,465.668500,532.641500,6.787213,7.519940,6.054068,4.150591,4.713592,3.603228,0.190457,0.145933,89,83,96
85004101583,500.659100,450.012000,538.575700,3.902647,4.438880,3.370948,2.843187,3.446202,2.244967,0.196442,0.139653,84,75,96
85004101596,536.101100,475.707100,522.450300,6.039423,6.781981,5.297724,4.040293,4.594480,3.480616,0.178841,0.136607,70,64,96
85004101618,541.005000,483.070200,526.947800,3.392711,3.956068,2.836325,2.336455,2.953588,1.734361,0.202953,0.148787,94,86,96
85004101620,541.443200,476.884500,518.114000,4.527201,5.079575,3.981178,3.169319,3.776322,2.570807,0.185693,0.135036,86,66,96
85004102251,450.086100,528.934400,455.912500,8.451096,9.444272,7.430150,7.145273,8.015188,6.297266,0.164495,0.120886,58,45,96
85004102252,464.110700,521.591300,455.785400,5.243723,6.318794,4.188343,3.121194,4.121249,2.118971,0.148736,0.114129,41,28,96
85004102253,451.919700,546.570600,454.253200,6.147428,6.868108,5.434245,4.786588,5.460890,4.112921,0.179751,0.121083,73,50,96
85004102358,513.720900,520.704300,461.055400,7.542826,8.193679,6.877836,5.024829,5.547890,4.493852,0.188204,0.141114,85,74,96
85004102360,527.589500,499.805200,461.307700,4.984669,5.486014,4.472691,3.430090,4.015194,2.849100,0.185456,0.132815,81,61,96
85004102364,523.489000,536.040300,481.241600,8.823588,9.544846,8.105464,7.068278,7.793724,6.356799,0.187467,0.142585,91,76,96
85004102365,515.097000,492.905200,462.504900,6.217389,6.932110,5.495281,3.633094,4.220402,3.035136,0.181139,0.144002,79,70,96
85004102366,521.467500,509.106300,495.808600,4.654443,5.187190,4.121063,3.262851,3.878901,2.658733,0.202318,0.141816,90,75,96
85004105845,541.590600,472.626200,465.169100,9.166676,9.987992,8.333857,6.614994,7.284884,5.960714,0.201805,0.144026,90,78,96
85004105848,519.911300,450.171800,499.765400,5.253255,5.770260,4.737244,4.515497,5.209493,3.828348,0.189439,0.132781,89,61,96
85004105853,504.492600,456.407300,483.922100,6.907624,7.540264,6.270817,5.205808,5.809632,4.590856,0.178729,0.133756,75,64,96
85004105961,455.373700,490.180800,495.622800,5.625711,6.175938,5.063863,5.626627,6.360775,4.878555,0.174330,0.119489,68,43,96
85004105970,482.321700,451.048600,450.780900,8.433532,9.184459,7.702939,6.199017,6.861373,5.541567,0.187678,0.136218,86,70,96
85004105973,480.009900,483.664900,456.502600,1.000139,2.285451,1.000139,1.001899,68389.508021,1.001899,0.095603,0.053775,9,3,96
85004105974,486.538900,474.361300,460.340500,7.790353,8.461337,7.106460,5.642268,6.159943,5.110273,0.191368,0.141099,87,74,96
85004105977,469.739000,470.135700,462.136900,1.847259,2.458091,1.234106,1.230582,1.964429,1.000028,0.155627,0.108382,48,33,96
85004105983,456.192000,457.385000,473.508500,10.740947,11.689918,9.784746,8.613754,9.452431,7.797874,0.208174,0.144891,91,81,96
85004105987,467.142100,481.210700,497.833400,4.652335,5.183850,4.133248,2.930261,3.537526,2.322831,0.189241,0.142940,87,75,96
85004105989,454.339400,481.260300,507.159600,4.178764,4.782495,3.563588,2.879522,3.604968,2.157469,0.188800,0.137364,86,66,96
85004105995,472.629700,459.019500,524.158200,8.348967,9.014193,7.680616,5.839753,6.496388,5.187980,0.188035,0.136097,83,67,96
85004105996,477.047200,474.919100,523.960000,4.154741,4.700612,3.621695,2.491412,3.159700,1.829864,0.185220,0.140935,83,74,96
85004105998,498.379400,457.532600,494.510800,4.605757,5.146044,4.055770,2.531724,3.250695,1.816473,0.190646,0.144202,89,76,96
85004106002,499.796900,490.913400,481.523200,6.505884,7.109139,5.897538,4.724735,5.270182,4.192452,0.190161,0.137968,88,69,96
85004106008,501.865400,535.067900,511.408700,8.297718,9.256432,7.320124,5.927520,6.465576,5.375376,0.185837,0.143467,86,77,96
85004107282,540.905900,532.402000,509.056300,3.704086,4.273855,3.148485,2.188596,2.861818,1.501042,0.173748,0.136729,74,61,96
85004107284,519.857400,539.259500,509.384900,3.806192,4.385974,3.242999,2.221661,2.827339,1.598602,0.182035,0.138042,77,66,96
85004107287,534.025800,494.060300,538.641600,10.117584,10.956066,9.261612,7.963016,8.755017,7.178818,0.199212,0.145076,92,78,96
85004107307,542.734700,526.791400,508.571900,5.004378,5.594970,4.412387,3.827381,4.405731,3.242396,0.170302,0.117686,63,43,96
85004141232,477.436400,547.746600,486.214900,12.665651,13.793756,11.505143,8.013968,8.950732,7.053714,0.188334,0.146192,87,83,95
85004141233,478.325900,505.178800,486.326000,10.856097,11.913937,9.794839,8.054445,9.043198,7.071278,0.189114,0.142823,90,75,95
85004141236,452.224900,510.266500,490.715500,5.696352,6.249385,5.128715,4.283023,4.930331,3.635166,0.178002,0.128463,71,56,95
85004141248,452.198600,509.682900,525.303200,6.041237,6.647813,5.436658,4.417082,4.985803,3.832877,0.190684,0.140849,89,68,95
85004141249,459.300800,497.753700,528.326800,9.973424,10.998209,8.966607,7.977201,8.897303,7.044308,0.189986,0.137990,84,68,95
85004141250,479.948200,514.416000,530.863000,4.691799,5.208778,4.182389,2.515556,3.309053,1.724042,0.183672,0.139262,84,77,95
85004141251,452.226300,535.538800,536.267500,9.444121,10.192833,8.689144,7.053530,7.734941,6.355811,0.181615,0.148526,92,85,95
85004141252,454.585400,495.642600,515.187900,4.427320,5.032465,3.818931,3.426510,4.122829,2.749426,0.190962,0.133738,79,65,95
85004141253,488.307200,529.852800,500.237300,2.902155,3.486440,2.309373,1.707439,2.350762,1.075057,0.191576,0.139720,85,73,95
85004141254,494.993400,539.349800,514.136800,4.745839,5.249542,4.235239,3.345720,3.936383,2.768321,0.180841,0.141886,88,72,95
85004141266,475.581200,456.610600,529.510600,3.983891,4.628430,3.322029,2.215765,2.840922,1.589680,0.138786,0.102527,32,24,95
85004141328,540.766200,471.151200,545.949000,4.716127,5.266073,4.150466,3.086343,3.697696,2.472702,0.185521,0.139874,82,71,95
85004141331,542.984300,477.767900,535.830000,4.730347,5.267307,4.194481,3.120896,3.752323,2.478779,0.185523,0.136596,81,67,95
85004141332,505.464800,470.220900,534.725000,5.240358,5.715453,4.757068,3.420934,4.035251,2.823595,0.187912,0.139018,84,74,95
85004141343,508.716200,484.258800,540.022400,4.454081,4.994515,3.915406,4.347344,4.919394,3.770296,0.190701,0.133413,85,59,95
85004141346,506.616800,464.599000,509.051900,9.926302,11.093402,8.741757,7.518908,8.720641,6.346047,0.186551,0.138948,84,71,95
85004141563,473.574600,492.529500,455.094800,10.618867,11.574746,9.648250,8.564962,9.570842,7.575779,0.183820,0.137037,81,67,95
85004141939,462.196800,525.884400,450.003200,1.028667,1.685655,1.000027,1.000012,1.612011,1.000012,0.189134,0.138087,87,70,95
85004141940,453.301100,523.254300,457.340100,4.204743,4.803636,3.590598,2.943062,3.556098,2.313080,0.174312,0.129127,69,56,95
85004141943,472.958200,531.071000,468.383000,7.058029,7.839486,6.260470,4.951030,5.531913,4.376919,0.177448,0.130953,72,61,95
85004141944,471.541000,523.949500,468.538900,3.587539,4.140432,3.033624,2.060757,2.689612,1.440827,0.184490,0.134275,81,66,95
85004142035,548.078700,502.379700,473.002800,10.040852,11.056750,9.038627,8.572411,9.480301,7.644882,0.181944,0.133624,79,62,95
85004142036,511.712800,531.508600,481.599800,3.575722,4.144387,3.019580,2.156145,2.764628,1.540734,0.182561,0.141151,79,72,95
85004142041,546.933000,514.502200,496.721600,4.065634,4.691073,3.425883,3.439042,4.106398,2.752768,0.179774,0.121012,74,48,95
85004145698,503.681400,455.354700,493.272000,5.021323,5.582708,4.466607,3.691152,4.305185,3.080185,0.186560,0.137559,85,69,95
85004145700,508.758700,465.158300,452.065500,3.543794,4.116508,2.982866,2.175019,2.833172,1.509015,0.175287,0.133467,73,63,95
85004145708,543.413500,454.629600,490.847900,3.140087,3.713158,2.570096,2.168000,2.783256,1.559469,0.186392,0.133258,83,62,95
85004145714,549.670500,452.275900,501.864100,4.791222,5.307921,4.285288,2.562674,3.202367,1.913555,0.183963,0.134856,79,57,95
85004145719,505.220500,453.952700,453.428100,5.361062,5.853650,4.878481,4.092260,4.670696,3.519735,0.184568,0.136135,81,64,95
85004145841,454.653800,477.221500,454.226300,5.878791,6.498931,5.263502,4.449732,5.027310,3.878762,0.178204,0.140183,83,73,95
85004145842,489.983300,475.108500,462.451300,3.988326,4.556987,3.428557,2.958628,3.592848,2.315346,0.171259,0.118889,63,44,95
85004145847,455.176800,455.526700,475.501600,5.067128,5.649501,4.481912,3.299826,3.905037,2.680740,0.189477,0.140504,83,72,95
85004145849,461.238300,457.803500,474.173900,5.385269,5.951219,4.824061,3.020111,3.609748,2.438488,0.191965,0.145517,89,81,95
85004145854,458.170800,477.168100,505.889800,4.973259,5.486750,4.473453,3.411245,4.062557,2.763418,0.187702,0.142078,91,76,95
85004145859,453.581400,471.613600,525.178800,9.562870,10.478713,8.650501,7.464530,8.344102,6.559880,0.184705,0.131019,80,63,95
85004145860,496.253500,482.728200,512.023600,8.135587,9.024450,7.253709,6.896857,7.556984,6.237950,0.197803,0.139247,88,71,95
85004147224,503.020800,529.614000,502.658800,6.090121,6.741444,5.455475,3.475059,4.077562,2.876228,0.180994,0.136822,76,69,95
85004147235,546.073600,537.779500,509.510600,6.212146,6.831232,5.594022,3.991324,4.570669,3.412231,0.187772,0.145863,89,80,95
85004147240,547.795500,512.034300,543.415500,6.757705,7.362032,6.139330,5.644206,6.257611,5.026775,0.191666,0.138559,90,69,95
85004150521,492.207300,541.194600,546.605200,4.416980,4.932369,3.888130,3.188344,3.779153,2.595311,0.189618,0.135940,86,65,95
85004181759,477.997400,544.443500,505.287400,4.364152,4.994270,3.724905,3.605579,4.381796,2.831226,0.179312,0.125193,75,53,94
85004181763,498.160900,548.572500,539.811500,5.903885,6.515327,5.306575,4.088543,4.630229,3.549920,0.185105,0.134044,80,63,94
85004181772,478.168400,450.561600,526.521400,3.850878,4.422240,3.277515,2.502564,3.209926,1.806697,0.186653,0.136530,84,66,94
85004181773,467.893300,482.116600,526.318400,4.533728,5.082456,3.985561,2.962307,3.603030,2.314629,0.171950,0.128356,67,56,94
85004181788,487.073000,475.091200,541.823300,7.577049,8.531920,6.622910,5.847240,6.634778,5.041112,0.178816,0.132676,73,61,94
85004181803,459.860800,451.293500,532.051400,3.263170,3.845593,2.692701,2.258907,2.891383,1.608236,0.184055,0.133467,81,62,94
85004181805,470.638200,460.348200,534.989900,8.301379,9.063667,7.559051,5.790493,6.434257,5.151170,0.188050,0.139277,82,70,94
85004181829,520.129600,481.466000,545.077600,5.980278,6.519855,5.443907,4.035563,4.631523,3.432655,0.176775,0.133261,69,59,94
85004182079,498.587100,497.060800,452.029800,4.077086,4.648904,3.513832,2.422998,3.079091,1.784734,0.181260,0.132538,77,64,94
85004182459,466.205100,532.761200,460.559100,4.508937,5.157219,3.841850,2.737217,3.334825,2.145240,0.189849,0.134107,87,69,94
85004182461,466.413700,538.808500,467.042600,4.981114,5.495260,4.460745,2.994932,3.625541,2.366468,0.193012,0.149038,91,84,94
85004182462,476.818600,508.284600,463.678200,8.013078,8.751305,7.253778,5.948603,6.641163,5.253609,0.190621,0.138591,87,71,94
85004182579,533.175300,536.249500,457.993600,1.334386,1.959237,1.000000,1.000001,1.645720,1.000001,0.182264,0.128900,76,57,94
85004182580,507.572300,493.391400,488.407800,5.896004,6.462106,5.317498,3.829105,4.451486,3.189333,0.181230,0.144978,85,77,94
85004186112,544.054500,479.883600,491.573300,4.496756,5.032044,3.968756,3.361698,3.972366,2.742744,0.186600,0.132184,84,61,94
85004186137,510.723400,486.998700,486.984000,4.706896,5.242627,4.160212,3.938881,4.588713,3.290792,0.182850,0.133904,77,58,94
85004186138,509.517700,485.392100,463.372700,10.494392,11.545576,9.452793,8.355886,9.557300,7.129615,0.182504,0.137390,78,64,94
85004186239,460.529200,474.850300,455.160200,5.254611,5.875483,4.636511,3.052070,3.662054,2.458784,0.182705,0.133830,78,65,94
85004186241,489.593400,482.560700,464.215500,9.180331,10.204127,8.179266,7.487101,8.275741,6.708392,0.202071,0.142214,90,78,94
85004186251,461.320900,465.520200,466.103800,7.680700,8.446980,6.891774,5.308113,5.906118,4.702056,0.193215,0.145674,91,83,94
85004186253,488.404000,464.688400,467.065400,6.723012,7.285263,6.155953,4.513378,5.073377,3.953826,0.185899,0.144396,86,79,94
85004186255,456.343900,461.609600,477.974300,6.306316,6.854308,5.748204,5.398409,5.893738,4.907395,0.194691,0.159789,90,86,94
85004186258,475.169400,450.495600,496.195200,5.474318,6.062305,4.875157,5.074164,5.716807,4.417423,0.180131,0.121471,81,48,94
85004186265,491.025400,475.348300,482.261800,6.833060,7.431873,6.219554,5.116211,5.729407,4.517494,0.188189,0.143900,89,78,94
85004186268,455.676200,473.502500,516.205000,8.806880,9.537977,8.087939,6.731969,7.350946,6.096731,0.197930,0.140460,89,75,94
85004186269,501.481500,451.931200,501.185700,3.836235,4.415379,3.249156,2.872344,3.461392,2.272554,0.189323,0.137937,79,68,94
85004186271,492.299300,475.931500,481.784000,5.241004,6.518991,3.997734,3.477844,5.112589,1.863400,0.118519,0.088000,21,17,94
85004186275,482.383300,485.708700,497.354000,3.532706,4.095901,2.957660,2.059657,2.817041,1.294774,0.189207,0.147547,88,78,94
85004186277,489.971700,489.888100,516.240100,1.000012,1.612011,1.000012,1.000005,1.678483,1.000005,0.178085,0.117116,72,41,94
85004186278,482.545300,493.275700,452.896000,14.184510,15.433079,12.935837,10.312207,11.417038,9.176487,0.184516,0.139635,82,69,94
85004186283,484.679900,492.390000,509.200400,4.319284,4.866397,3.757212,2.852143,3.454623,2.254932,0.181895,0.138157,78,65,94
85004187666,536.910700,549.464400,525.513500,14.248638,15.601580,12.864094,10.319890,11.493209,9.148294,0.184448,0.135967,82,66,94
85004187675,504.758900,505.409400,511.405900,4.246538,4.923505,3.566031,2.617723,3.252004,1.989975,0.175085,0.126831,64,55,94
85004191178,488.276900,515.601400,545.084700,6.712424,7.351564,6.061163,3.891740,4.449543,3.339986,0.182166,0.142186,74,65,94
85004191179,493.656800,541.044100,544.773100,15.343474,17.022733,13.699203,14.955385,16.484578,13.446540,0.188104,0.135929,87,66,94
85004218522,486.344400,460.827500,450.412100,3.554779,4.124096,2.994230,2.493186,3.167372,1.835692,0.181557,0.137224,79,69,93
85004222687,471.791100,529.410300,473.853400,4.972437,5.539179,4.399098,2.683057,3.278124,2.071429,0.186322,0.147485,84,80,93
85004222688,463.385600,505.756800,483.598500,5.380047,5.997785,4.750127,4.021343,4.596881,3.453353,0.178152,0.131952,73,59,93
85004222689,457.856900,543.195300,486.331800,5.626716,6.238191,5.004394,2.567859,3.191044,1.950759,0.181605,0.137820,77,68,93
85004222690,478.274900,546.319800,488.417400,12.981200,14.452709,11.530318,7.777602,8.632094,6.937495,0.195792,0.141175,83,71,93
85004222691,481.154900,538.780800,484.020000,7.984674,8.805075,7.161468,5.400914,6.006359,4.785425,0.185394,0.140048,83,75,93
85004222692,491.377000,497.953100,483.076100,2.788419,3.373236,2.190506,1.900480,2.512885,1.289030,0.175463,0.123709,66,49,93
85004222694,472.141300,535.566700,490.902400,12.424353,13.757246,11.074749,9.148840,10.173614,8.144838,0.186082,0.139638,82,72,93
85004222707,477.448900,540.841200,511.673200,9.217273,10.252706,8.157740,6.570290,7.360949,5.776068,0.173275,0.125592,65,52,93
85004222710,471.904000,515.850500,518.681600,3.289561,4.058853,2.532710,2.462225,3.095497,1.837430,0.160186,0.117902,56,43,93
85004222711,464.902100,538.384300,527.965400,10.077846,10.909174,9.228123,8.904311,9.732026,8.077309,0.199222,0.147077,91,85,93
85004222712,458.369100,514.121100,537.605500,8.943085,9.763312,8.125135,6.173862,6.836362,5.515198,0.185527,0.146395,90,83,93
85004222715,489.625000,523.926900,512.779500,5.001561,5.505234,4.507978,3.247942,3.832903,2.664407,0.191575,0.142238,89,75,93
85004222716,494.589200,523.136000,506.781900,4.949675,5.460004,4.424826,4.225372,4.755184,3.693734,0.186888,0.146449,87,86,93
85004222717,494.499600,533.756200,514.036100,10.460162,11.618945,9.294898,7.097071,8.052775,6.155978,0.178568,0.130110,76,64,93
85004222722,468.172800,456.584000,529.282400,2.825695,3.407082,2.227296,1.734395,2.363797,1.093478,0.183314,0.128884,79,58,93
85004222772,549.504100,470.228300,535.523600,7.124257,7.796619,6.442614,5.433458,6.143007,4.736452,0.188350,0.136813,86,68,93
85004222794,505.258000,460.922300,549.378200,2.988770,3.565056,2.416562,1.769464,2.386477,1.162554,0.197169,0.140949,88,72,93
85004222815,542.367100,470.822800,513.525800,4.791507,5.329384,4.245628,4.194893,4.878928,3.522672,0.173585,0.119562,67,44,93
85004223103,477.740100,494.647100,453.335900,5.365621,6.057935,4.669109,3.361225,4.060612,2.681122,0.157835,0.117847,49,43,93
85004223104,502.427600,493.768200,471.945100,1.000054,2.035287,1.000054,2.712585,3.304189,2.113162,0.127051,0.435332,26,91,93
85004223480,470.777900,526.548400,455.439200,17.916616,19.732036,16.096870,12.862344,14.127921,11.573811,0.187745,0.129868,80,65,93
85004223481,472.925100,536.986000,463.712900,5.474667,5.963400,4.999385,3.680806,4.277026,3.077660,0.197838,0.143997,88,75,93
85004223482,466.833100,508.504900,466.224200,4.166073,4.704667,3.622777,2.550065,3.147963,1.947133,0.186480,0.141457,88,80,93
